ID,Jornada,Puntos,Pases totales,Pases precisos,Balones en largo totales,Centros totales,Duelos aereos perdidos,Duelos perdidos,Duelos ganados,Regateado,Regates totales,Regates completados,Tiros a puerta,Tiros bloqueados en ataque,Goles,Despejes totales,Intercepciones,Entradas totales,Faltas recibidas,Minutos jugados,Toques,Valoracion.1,Posesiones perdidas,Goles esperados,Pases clave,MATCH_STAT_expectedAssists,Balones en largo precisos,Asistencias de gol,Perdidas,Tiros fuera,Faltas cometidas,Duelos aereos ganados,Tiros bloqueados en defensa,Centros precisos,Ocasiones claras falladas,Ocasiones creadas,Fueras de juego,Errores que llevan a disparo,Tiros al palo,Penaltis provocados,Despejes en la linea de gol,Despejes por alto,Paradas desde dentro del area,Paradas,Salidas totales,Salidas precisas,Goles evitados,Despejes con los punos,Entradas como ultimo hombre,Errores que llevan a gol,Penaltis parados,Unnamed: 56,Penaltis cometidos,Penaltis fallados
53407,J11,10.0,84.0,78.0,5.0,5.0,1.0,6.0,2.0,3.0,,,1.0,,1.0,,,1.0,1.0,90.0,94.0,,12.0,0,5,,0,1,4.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
53407,J12,8.0,54.0,50.0,3.0,3.0,1.0,4.0,5.0,,5.0,3.0,,,,,3.0,1.0,1.0,90.0,74.0,,12.0,,2.0,0,4,3.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
53407,J13,10.0,122.0,116.0,4.0,4.0,,3.0,5.0,1.0,1.0,,,,,,2.0,3.0,2.0,90.0,141.0,,15.0,,3.0,0,5,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
53407,J14,7.0,41.0,39.0,1.0,2.0,,1.0,3.0,,1.0,1.0,,,,,,2.0,,35.0,49.0,,4.0,,2.0,0,4,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
53407,J15,10.0,100.0,89.0,6.0,3.0,,2.0,4.0,,2.0,1.0,,,,,2.0,1.0,1.0,90.0,113.0,,17.0,,3.0,0,7,5.0,,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,
53407,J16,14.0,81.0,72.0,3.0,3.0,,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,,1.0,1.0,,90.0,99.0,,12.0,0,9,5.0,0,3,3.0,,,3.0,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,
53407,J17,5.0,32.0,27.0,2.0,3.0,2.0,3.0,3.0,,1.0,1.0,,,,,,1.0,1.0,81.0,41.0,,9.0,0,2,1.0,0,1,1.0,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
53407,J18,6.0,82.0,74.0,1.0,2.0,1.0,5.0,3.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,90.0,97.0,,14.0,0,6,7.0,0,7,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
53407,J19,13.0,42.0,37.0,2.0,4.0,,1.0,4.0,,2.0,2.0,1.0,1.0,1.0,,2.0,,2.0,90.0,59.0,,12.0,0,8,1.0,0,2,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
53407,J20,7.0,35.0,27.0,3.0,6.0,,,4.0,,1.0,1.0,,1.0,,1.0,,,2.0,90.0,50.0,,13.0,0,4,4.0,0,4,3.0,,,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
